XY_QAOA
162.99999993185403
167.00000227205174
161.0773500914209
167.49999982673154
164.4999988855498
159.2320507026714
164.50001693244718
162.9999999323927
172.49999983338415
164.4999955247886
162.99999996914826
162.65470044552254
157.57734858234807
160.57735007936142
162.9999986335169
165.07735009051657
159.65470084445477
168.5773499649986
168.99999524743367
167.49999981764836
168.00000107984027
162.5773501625247
165.9999998349273
160.99999994093278
165.4999960465649
168.9999999007446
162.99999933152895
159.4999985173489
165.65470022106442
163.49999982230048
160.50000032846546
169.49999965284803
158.49999951092246
166.99999993056687
163.49999980017265
165.99999966804916
169.4999999745716
163.99999838489808
161.99999827384684
160.07734938745386
164.49999583833804
162.49999992651504
160.07735943903637
162.15470029607854
165.49999984197936
166.50000817088022
162.7320502583102
158.99999984120603
166.4999997216378
162.57735245703387
162.99999972409177
162.07734236010745
162.6546999743173
160.99999971029504
166.99999972750484
163.99999945065636
164.07735015377557
161.99999993162467
166.499999252656
166.99999994110837
167.0000004522716
164.0773501107294
164.4999998149141
161.99999956012687
164.50000197556506
167.50000044001
163.57734894978935
161.9999999244932
165.57735011781915
170.99999988840784
157.57734972372083
164.5773594046887
158.73205053767447
162.50000680622867
161.1547070558008
161.57735010096005
161.99999907591038
168.49999992721712
166.49999950620224
167.99999936153557
163.65470046234043
161.73205065462824
165.99999475142025
164.99999975199225
163.0773543294978
156.999999700946
163.4999994007789
166.4999997004638
166.9999941802192
160.65469987690858
165.50000285767743
164.57734402446746
166.57733862666012
159.9999933848497
161.57734720321193
162.99999961999228
161.49999985723875
164.6547002228159
172.49999940172347
160.00000074794605
