XY_QAOA
165.07734554538465
167.99999977567796
166.9999998969339
167.4999991467256
168.4999999170144
165.99999986242906
168.99999987299685
168.07734867941335
166.0773500771193
166.99999989657937
163.99999933088125
167.99999991999553
168.07734992922394
161.15470033743293
163.00001515843275
161.6547001438443
161.07734919081335
167.99999941522174
166.9999999597151
161.99999980050862
163.57734980208633
165.57734913542456
167.49999947173382
166.4999997600802
170.4999997614504
163.99999939412746
161.15470001232842
159.99999948739938
163.57735019605562
161.49999975720755
167.9999996826118
166.99999892067007
167.49999964720925
166.4999997719102
167.65470027329562
168.5773508738455
165.49999778658915
163.57735009649332
157.07734948209426
162.9999998694771
169.99999978441207
166.57734997186867
165.9999983769234
165.0773497473528
164.99999910811107
170.49999973388438
165.4999999589377
165.07734961757086
169.99999922967984
170.99999995864314
167.9999985340108
169.49999977526954
164.49999791134678
167.49999984897815
167.4999997980806
162.4999998678747
172.9999999461486
167.6547033862125
162.57734723149497
161.4999980288903
164.57735003589528
171.9999998801509
168.57735018501333
164.49999971963126
169.99999982143356
166.07735015144155
165.4999988754407
165.6546907879038
167.15470024830373
160.49999925025352
165.9999895667264
168.49999974031357
165.49999836591368
164.4999909193294
166.00000643501534
165.49999992630634
168.99999980106696
166.4999997014016
165.99999991249695
163.9999997046129
162.50000017549237
167.57735009466552
165.4999998057791
164.57735031114922
160.5773461977985
167.9999997315186
160.57734951698424
158.07734897357568
162.0773480018156
167.0773500952606
163.00001085651746
164.4999997891883
167.999999708443
164.49999848276772
162.57734922923805
166.99999975528402
163.07734948901984
165.6547002379623
166.0773496419735
164.00000037645597
