XQAOA
161.99999990755984
164.9999997650008
164.99999999892103
163.9999999329689
159.99999993373333
161.99999998924395
158.9999999944448
167.9999999791604
160.99999999117045
164.99999999913302
164.9999999964962
158.9999999986026
158.99999996983797
161.99999998912918
163.99999999734428
163.99999995141133
160.9999999970963
160.99999999842504
160.99999994979646
165.99999999242382
164.99999999477407
154.99999999829157
163.99999998587336
163.9999999200592
161.99999997871666
159.999999998916
159.99999991656452
161.99999996894667
160.99999997724512
164.9999999951899
162.99999999520938
159.99999999906453
153.9999999340999
161.999999978177
154.99999993623584
160.9999999707484
157.99999998785347
157.9999999437274
158.999999996245
157.99999997164085
167.9999999947128
162.99999999924844
158.99999998040172
157.99999994137602
159.99999999895522
162.9999999871922
161.99999999724037
156.9999999929324
162.99999999588218
160.99999999669114
159.9999999901255
161.99999997975428
159.99999999935937
160.99999999733822
167.9999999905244
161.99999999934252
158.9999999801197
162.99999999366673
164.9999999846091
160.99999998275203
163.99999998415157
163.99999982111947
159.99999984976873
165.99999999410414
158.999999991202
158.99999994618136
157.99999999876297
153.99999999785226
164.99999997503195
157.99999999143185
157.9999999987953
162.99999999416343
162.99999999189498
159.9999999562916
162.9999999378382
161.99999992938407
156.99999999275133
157.99999999066645
165.99999996917617
159.99999999931975
168.99999997685475
166.99999998453154
164.99999998519183
164.99999995323634
168.99999997652566
165.99999995542836
159.99999999575493
158.99999998270766
161.99999999711133
163.99999999770696
160.99999999821412
162.99999998858303
160.9999999479581
162.99999995973693
160.99999991023128
161.99999997774955
160.99999999133516
163.9999999997837
158.99999998100034
162.99999999830752
