XQAOA
161.99999999817157
163.99999999817544
160.99999999651905
161.9999999851594
162.99999996915832
159.99999997128873
164.99999999694776
159.99999999514972
168.99999999951092
161.99999999374944
158.99999999915713
164.9999999907821
165.99999983785557
162.99999999771063
164.9999999959268
164.99999996261613
160.99999995968125
164.9999999943393
163.99999999904244
168.99999999805735
157.9999999749744
156.9999999781041
168.9999999949456
165.99999997281273
160.9999999302935
154.99999996297132
171.99999999958132
165.9999999493575
162.99999996452786
162.9999999930131
165.99999998814522
157.99999998911983
165.99999999757486
160.99999998285972
162.99999993421446
163.99999999147005
157.9999999939276
163.9999999925823
172.99999993358887
166.99999997715514
161.9999999985235
159.99999999918265
157.999999958049
168.99999994554983
164.99999999434235
170.99999991670833
160.9999999444487
159.99999999862172
164.99999998964378
164.99999999798672
162.99999999637046
160.9999999945794
161.99999998673616
161.99999998730166
169.99999999664144
162.99999998678334
157.99999992383067
164.99999997944138
164.9999998469329
166.99999999576167
162.99999994997503
168.99999997782066
159.9999999688034
170.99999999950933
162.99999999519125
157.99999999766803
161.99999999170612
165.99999999372022
159.99999999632809
167.99999999931646
166.99999999707185
162.9999999964845
168.99999999818067
160.99999995760334
162.9999999941234
159.99999999237028
166.99999997189752
170.99999997982295
159.99999999494446
166.99999998729487
157.9999999945953
165.99999999939791
161.9999999972182
163.99999996718995
161.99999999620823
158.9999999599095
161.99999999804007
166.9999999839056
160.99999998854156
162.99999998306728
159.99999993501132
162.9999999993736
165.999999450004
165.9999999978452
160.99999997996537
169.9999999519331
167.9999999989047
168.99999999126194
165.99999998668034
163.99999998007365
