XQAOA
165.99999998215102
160.9999999146988
165.99999998259878
161.9999999960729
160.99999999173332
160.99999991688136
157.9999999802148
161.99999999988458
165.9999999976727
162.9999999957545
160.99999989521854
162.99999997957374
161.9999999933285
163.99999999507298
161.99999999716434
157.99999998174764
164.9999999914768
162.99999999456512
161.9999998441262
163.9999999808512
159.99999998286626
160.99999991217274
163.99999998873247
167.9999999978593
166.9999999827868
157.99999949830746
165.9999999828926
163.99999997046254
161.99999999755588
163.999999935828
162.99999996824187
161.99999999826406
160.9999999927684
160.99999997590174
160.9999999581999
161.99999998270846
162.99999999050576
162.99999999487306
164.9999999881485
164.99999997110015
158.99999999335895
161.99999997875398
160.99999998970577
167.99999998485174
162.9999999991605
160.9999999014709
159.99999999799994
162.99999998142152
162.99999999440834
169.99999995172456
159.9999999922298
162.99999998473086
162.99999993519558
160.99999999880453
163.99999997720013
159.99999997317929
159.99999985462617
162.99999994473296
163.99999973605563
165.99999992364621
161.9999999854768
163.99999999991385
164.999999935547
164.9999999970703
166.999999993138
158.99999999304447
157.99999999370155
164.99999999477396
159.99999996503055
164.99999993167737
164.99999999974406
164.9999999868081
165.99999996246927
166.99999993233843
166.99999998492578
161.99999999706475
161.99999999776225
161.99999998261336
163.99999998906273
166.99999999704772
163.99999998995395
168.99999996912226
164.99999999736698
166.99999998114635
162.9999999832552
163.99999999638763
164.9999999898334
162.99999996654577
157.9999998087359
161.99999998713486
164.99999999798965
162.99999993822055
168.9999999943616
165.99999999097412
164.9999999271013
165.99999999253922
160.99999998187562
157.9999999891353
164.99999999574797
162.9999999351112
