XQAOA
164.99999999442937
159.99999999619465
160.9999999969709
157.9999999898135
164.99999999782764
165.9999999974045
156.99999999562732
165.999999966723
169.9999999961371
159.99999999009594
165.99999996431637
163.99999999310896
158.99999997130553
160.99999998343586
161.9999999982681
161.9999999988585
163.99999999984374
158.99999999844312
166.99999998204737
162.9999999835857
159.99999999703064
158.9999999749658
157.9999999914163
159.9999999989164
169.99999999034927
163.99999998285278
163.99999999786792
156.99999998914498
155.99999998989682
166.99999995989106
165.99999947524495
167.99999970861174
160.99999999549675
156.99999998868338
163.99999999433805
160.99999995285313
163.99999998790537
161.99999999142784
165.9999999742936
158.99999998908123
163.99999999161747
156.99999996058344
154.99999999741777
163.9999999205011
161.99999999705733
160.9999998191581
162.9999995548193
160.99999999919083
161.99999999821364
157.9999999801773
159.9999999867235
161.99999998579966
160.99999998893173
158.99999999953258
167.99999999904867
165.99999999810302
158.9999999299348
168.99999999758782
163.99999996264665
155.99999994460308
165.99999995937213
157.9999999940783
167.99999998831612
165.99999995540188
155.99999999528566
161.99999999706057
168.99999998471608
165.99999997674936
162.9999999968953
160.99999999823385
162.99999997729913
153.999999993791
163.99999995854284
160.99999993650934
158.99999999416232
164.99999998473498
163.99999998163278
160.99999994714724
164.9999999990456
164.9999999790927
159.9999999898152
156.9999999850892
160.9999999914147
155.99999999420606
159.999999974511
162.99999998836316
160.99999999293848
165.9999999771886
168.99999999743417
159.9999999883378
157.999999986635
168.99999998155266
162.99999979568008
161.99999999757412
162.99999997117058
162.99999999606342
165.99999999574732
168.99999998158887
166.9999999800088
164.99999999155955
