XY_QAOA
161.49999905917
163.99999812821582
163.4999985948966
167.57735021379054
161.23205139751005
166.49999986818324
169.49999984647886
164.57734946234004
160.9999991458765
156.07734732714854
163.9999997449934
161.5773459777868
161.15469866675787
168.07734430649796
164.49999909098568
160.57734566326027
161.577349461944
161.07735560110532
162.077350045026
166.49999949383988
160.49999946914912
163.9999999005579
162.99999959370425
165.4999999738117
168.49999966561523
162.4999971342433
163.23204966817917
170.49999996412507
167.4999995516166
169.4999997709997
158.07734980653112
165.07735008541079
160.00000107982214
160.6547003703267
165.49999996550815
160.07735005901242
165.99999914498997
164.49999937494957
167.99999975435426
163.49999516029342
166.07734878212207
170.9999999425177
169.49999998319785
165.000000929198
165.99999975116756
168.4999994125115
164.99999967106703
168.07735012236645
156.99998873851993
164.99999976530725
161.15470028823063
166.57735004724034
167.99999519519412
168.9999997147501
163.99999947894068
157.1547004124985
165.999999717661
166.07735002784045
163.49999985160127
169.4999996974484
159.23204831164185
163.49999986925846
164.49999989904066
159.15469845136698
161.49999976799194
162.99999829525817
163.99999985699299
167.99999949756443
159.50000001608836
164.99999949540583
161.9999987483133
167.49999958572002
165.49999975294367
169.99999932537722
165.0773461869487
163.9999997710945
167.4999995056379
165.0773481501268
169.07735009447552
167.499999883737
165.07735217260503
168.49999974149145
168.0773500074569
160.99999748733237
162.99999885457314
165.49999970177646
161.57735396056665
161.57734986128702
162.49999979579994
164.99999964201768
169.49999999240052
162.49999975404026
166.49999969759622
166.99999978576565
166.49999971722727
158.57734891664256
164.49999855039366
161.50000228245034
162.15469909865772
162.4999990378566
