XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
332.0,279.11879967703703,265.5685024556881,328.9999999507438,339.0,265.5685024556925
339.0,276.6188002424368,265.56850245568404,330.9999999612931,338.0,265.5685024556925
330.0,277.81495421533765,265.56850245568,316.9999999085682,344.0,265.5685024556925
338.0,277.9281988878297,265.5685024555195,330.99999998967814,341.0,265.5685024556925
336.0,278.350851920804,265.5685024556772,323.9999999744168,345.0,265.5685024556925
334.0,276.8149453573419,265.5685024556879,331.99999999057223,344.0,265.5685024556925
337.0,276.7735030215204,265.5685024556843,333.999999991078,343.0,265.5685024556925
340.0,277.2734995072513,265.56850245478665,328.9999997021084,341.0,265.5685024556925
340.0,276.5829017216999,265.56850245567426,324.99999981121533,350.0,265.5685024556925
334.0,278.04144981297907,265.5685024556903,330.9999999949669,342.0,265.5685024556925
333.0,275.77905210059924,265.56850245567654,330.9999999826414,341.0,265.5685024556925
337.0,277.23758719234814,265.56850245556274,329.9999999653635,339.0,265.5685024556925
341.0,278.85085255628303,265.5685024556145,334.999999978457,343.0,265.5685024556925
338.0,278.50555248149124,265.56850245568785,322.99999998086537,342.0,265.5685024556925
336.0,277.737602497822,265.56850245568774,330.9999997964675,336.0,265.5685024556925
334.0,277.7376040853311,265.5685024555856,320.9999998611856,346.0,265.5685024556925
341.0,277.2735002531011,265.5685024552107,317.9999999757771,343.0,265.5685024556925
336.0,278.0055523792807,265.56850245533656,318.9999999914098,338.0,265.5685024556925
341.0,276.0829033230309,265.5685024556868,333.9999999545395,339.0,265.5685024556925
333.0,276.9282025307833,265.56850245568285,319.9999999333575,345.0,265.5685024556925
334.0,276.4696537137979,265.56850245545365,329.9999998933244,343.0,265.5685024556925
333.0,276.77350017736853,265.56850245568216,330.999999971738,346.0,265.5685024556925
335.0,277.3923040122876,265.56850245568467,324.9999999876179,339.0,265.5685024556925
340.0,278.0829033818998,265.5685024556844,317.9999999977081,338.0,265.5685024556925
341.0,274.9337552161333,265.56850245517364,329.9999999677472,341.0,265.5685024556925
336.0,277.0055534740259,265.5685024556799,322.9999999891135,341.0,265.5685024556925
341.0,277.9641004357512,265.5685024556887,320.99999995012826,350.0,265.5685024556925
336.0,275.89229161561025,265.56850245561066,319.9999997013173,351.0,265.5685024556925
339.0,278.0055526637396,191.9999999999817,323.99999992817834,341.0,265.5685024556925
338.0,278.5055525148629,265.56850245568893,328.9999997528575,352.0,265.5685024556925
334.0,277.2376024900734,265.5685024552879,324.9999999479033,347.0,265.5685024556925
335.0,277.00555306545937,265.56850245547395,329.9999999622456,344.0,265.5685024556925
335.0,277.4282017723437,265.56850245568984,323.999999977063,347.0,265.5685024556925
333.0,277.19614808127534,265.568502455652,323.9999999632188,336.0,265.5685024556925
341.0,276.6961590853353,265.56850245568427,323.9999998469367,348.0,265.5685024556925
337.0,276.9282013041431,265.5685024539999,321.9999998343953,350.0,265.5685024556925
334.0,277.00555532253946,265.56850245568825,325.9999999660652,347.0,265.5685024556925
336.0,276.35084605580994,265.5685024556768,327.9999997174669,344.0,265.5685024556925
336.0,278.00554157326883,265.56850245568893,323.99999999013085,344.0,265.5685024556925
334.0,278.8508517194781,191.99999999997783,327.9999999643411,341.0,265.5685024556925
343.0,276.50554635805474,265.5685024556773,330.99999999061066,345.0,265.5685024556925
333.0,278.1188180291339,265.5685024556186,322.9999999841087,341.0,265.5685024556925
336.0,277.58292850547525,265.5685024556918,326.9999999969924,345.0,265.5685024556925
332.0,278.0829023291193,265.5685024556712,322.9999998315636,347.0,265.5685024556925
339.0,276.9696559553219,265.5685024555437,319.99999997932355,336.0,265.5685024556925
336.0,276.928200989147,265.5685024553572,321.99999989427573,343.0,265.5685024556925
340.0,276.0829294511068,265.568502455681,326.99999993929146,343.0,265.5685024556925
339.0,276.42820207321137,191.9999999999993,319.9999999643011,346.0,265.5685024556925
340.0,279.0414512450351,265.5685024556663,324.9999999734796,334.0,265.5685024556925
348.0,276.5414511351578,265.56850245565295,330.99999991349443,341.0,265.5685024556925
340.0,276.6602528072854,265.56850245568995,328.99999977522504,350.0,265.5685024556925
333.0,277.38674824360567,265.5685024556737,329.9999999816104,344.0,265.5685024556925
339.0,277.58290226166326,265.5685024556452,328.9999997927099,340.0,265.5685024556925
338.0,276.7375994182312,265.568502455673,324.9999999717242,335.0,265.5685024556925
338.0,277.92819992675066,265.568502454199,324.9999999850041,340.0,265.5685024556925
340.0,277.4282021222048,265.56850245568336,319.9999999927388,343.0,265.5685024556925
332.0,278.42820246991715,191.9999999999776,322.99999994797844,343.0,265.5685024556925
332.0,276.11880157408336,265.5685024556836,316.99999998342963,342.0,265.5685024556925
337.0,276.58290335410123,265.5685024556058,326.99999999434186,343.0,265.5685024556925
333.0,277.8922960201152,265.56850245564624,321.99999995825726,346.0,265.5685024556925
344.0,279.1961517255582,265.56850245565386,318.9999999919012,339.0,265.5685024556925
338.0,277.08290221296335,265.5685024549825,325.9999999930141,345.0,265.5685024556925
342.0,277.16025209789484,265.5685024553525,329.99999998205146,343.0,265.5685024556925
333.0,277.1961516917643,265.56850245563345,319.9999999571692,352.0,265.5685024556925
341.0,278.2735022677665,265.5685024556831,323.99999990086525,343.0,265.5685024556925
336.0,276.92819419674487,265.5685024556765,325.9999999883818,343.0,265.5685024556925
334.0,278.8508519900215,265.5685024556793,343.9999998751684,338.0,265.5685024556925
330.0,276.7376001888943,265.56850245568194,327.9999998777144,345.0,265.5685024556925
335.0,275.5055416938881,265.56850245563874,325.9999999987387,337.0,265.5685024556925
334.0,276.5055520191062,265.56850245565795,326.9999999994642,344.0,265.5685024556925
337.0,275.92820276200973,265.5685024556772,323.9999999322743,344.0,265.5685024556925
333.0,277.6187916562488,265.5685024556845,324.99999998105,346.0,265.5685024556925
337.0,278.1602478384009,265.56850245568666,329.99999999970146,345.0,265.5685024556925
334.0,277.773502247099,192.0,327.9999999952824,337.0,265.5685024556925
334.0,276.5829129930223,265.56850245534093,331.99999998066687,350.0,265.5685024556925
334.0,279.6188003554058,265.56850245567983,329.9999999647222,341.0,265.5685024556925
332.0,277.0055494515865,265.56850245562737,317.9999999801706,337.0,265.5685024556925
339.0,277.4282028412958,265.56850245568666,331.99999999323325,347.0,265.5685024556925
334.0,277.08290313857134,265.56850245568216,328.9999999897512,343.0,265.5685024556925
338.0,278.0414501526491,265.5685024556895,330.999999891109,344.0,265.5685024556925
341.0,276.0055469396481,265.5685024556833,328.99999998569024,349.0,265.5685024556925
339.0,277.16025198991287,265.5685024556803,324.9999999979568,345.0,265.5685024556925
340.0,277.4282136045371,191.99999999999903,325.9999998988264,344.0,265.5685024556925
336.0,277.696151373308,265.56850245569126,323.9999998945872,344.0,265.5685024556925
341.0,276.1961516711663,265.5685024556857,324.9999999380317,345.0,265.5685024556925
333.0,277.1961392618179,265.56850245567665,331.9999999893738,338.0,265.5685024556925
342.0,276.8508524780087,191.99999999998877,316.9999999556985,341.0,265.5685024556925
342.0,277.6961519802155,265.5685024556878,321.9999998229483,339.0,265.5685024556925
336.0,278.92820148615743,265.568502455692,322.99999942990013,351.0,265.5685024556925
338.0,276.8508450694002,265.5685024556905,317.99999999117296,346.0,265.5685024556925
331.0,276.8923062259352,265.56850245567523,324.9999999809372,337.0,265.5685024556925
335.0,278.237597637906,191.99999999999696,326.9999998214805,346.0,265.5685024556925
337.0,276.7735015892126,265.5685024556233,335.9999999354247,341.0,265.5685024556925
337.0,277.50554504348617,265.5685024556881,324.9999999958498,344.0,265.5685024556925
338.0,277.1188005729862,191.99999999999977,329.99999981819985,343.0,265.5685024556925
340.0,278.4282028751829,265.56850245567443,332.9999999895691,334.0,265.5685024556925
333.0,277.35085170670703,265.5685024555017,316.9999999811998,338.0,265.5685024556925
341.0,278.69614788759066,265.5685024556716,327.99999960247595,349.0,265.5685024556925
339.0,278.1961531037846,265.5685024556925,332.9999999697614,337.0,265.5685024556925
332.0,276.69615025656265,265.56850245566443,325.99999994691905,346.0,265.5685024556925
