XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
670.0,549.7252007043966,552.8633400076357,667.9999997437567,664.0,552.863340007648
669.0,550.9218338288094,552.8633400074162,666.9999998274229,653.0,552.863340007648
658.0,549.678904144548,552.8633400073406,661.9999993906551,661.0,552.863340007648
662.0,550.8987223457033,552.8633400075693,665.9999993878984,657.0,552.863340007648
676.0,550.2891976011093,552.8633400076346,660.9999983255802,669.0,552.863340007648
665.0,549.7972583782139,552.8633400076374,674.9999994172031,671.0,552.863340007648
674.0,550.5209929396706,552.8633400074643,670.999999956831,661.0,552.863340007648
666.0,550.7473285507466,552.8633400072804,649.9999999313874,665.0,552.863340007648
673.0,549.8339351274907,552.8633400074417,663.9999998260063,654.0,552.863340007648
669.0,550.937412052975,552.863340007566,663.9999998248169,665.0,552.863340007648
657.0,549.6528567799577,552.8633400076105,658.9999998534623,657.0,552.863340007648
663.0,550.0765327118028,552.8633400074691,655.9999976349068,665.0,552.863340007648
666.0,551.5388417087757,552.8633400073934,656.9999999603432,655.0,552.863340007648
670.0,550.3681261944231,552.8633399626505,662.9999992982888,665.0,552.863340007648
677.0,550.9148687666814,552.86334000693,660.9999999155905,665.0,552.863340007648
664.0,550.2897897572554,552.8633400075194,662.9999992754038,662.0,552.863340007648
663.0,550.3759856903429,552.8633400076434,669.9999990907498,656.0,552.863340007648
677.0,550.4312619717751,552.863340007587,660.9999996585449,662.0,552.863340007648
675.0,549.3350409853861,552.8633400073131,651.9999996835395,674.0,552.863340007648
667.0,550.6605228065057,552.8633400076352,655.9999999933993,647.0,552.863340007648
664.0,550.5447871219202,447.9999998474059,664.9999999520277,655.0,552.863340007648
668.0,549.9617364913179,447.9999998540779,664.9999992179172,650.0,552.863340007648
666.0,549.5794615630281,552.8633400048461,667.9999999759248,667.0,552.863340007648
670.0,550.8987592347099,552.863340007446,646.9999997342454,659.0,552.863340007648
673.0,550.2535202703666,552.8633400076391,654.9999998257395,668.0,552.863340007648
667.0,551.1873955457846,552.8633400075796,677.9999975384844,673.0,552.863340007648
651.0,550.7838129910149,552.8633400075978,648.999999112931,653.0,552.863340007648
660.0,549.3372952456448,447.99999998931867,656.9999997045878,660.0,552.863340007648
677.0,548.9652511050026,447.99999985128034,652.9999996762938,659.0,552.863340007648
676.0,550.8723215990019,552.8633400075958,660.9999998726008,659.0,552.863340007648
669.0,550.5218377469947,552.8633400076274,665.9999998187205,669.0,552.863340007648
669.0,549.5940499075582,552.8633400076083,660.999999855499,657.0,552.863340007648
671.0,549.933062241996,552.8633400068491,647.99999994686,663.0,552.863340007648
668.0,552.4643666184221,552.8633400075292,653.9999988259232,673.0,552.863340007648
659.0,550.331787953882,552.8633400071246,648.9999997554004,667.0,552.863340007648
679.0,550.8007003373453,552.8633400075794,654.9999997217202,668.0,552.863340007648
678.0,549.5320825792734,448.0000000016414,651.9999999397224,654.0,552.863340007648
673.0,550.5283444537587,552.8633400072752,669.9999999858386,667.0,552.863340007648
660.0,550.3949909253912,552.8633400072096,660.9999998209344,661.0,552.863340007648
674.0,549.9718642613922,447.9999999246101,644.9999999354151,662.0,552.863340007648
673.0,550.0171511378732,552.8633400068311,666.9999999623388,660.0,552.863340007648
673.0,550.1511273128859,552.8633399507372,659.9999997506878,652.0,552.863340007648
670.0,550.7741341534398,552.8633400075737,649.9999997250825,664.0,552.863340007648
678.0,550.6870189394899,552.8633400076322,657.9999999428709,660.0,552.863340007648
676.0,550.2260364412061,552.8633400076424,670.99999984886,660.0,552.863340007648
667.0,549.8685519287426,552.8633400073419,649.999999859938,659.0,552.863340007648
673.0,550.9501207438318,552.8633400073694,652.9999998385215,658.0,552.863340007648
676.0,550.9836332216403,447.99999997274,654.999999169319,654.0,552.863340007648
666.0,548.3403248603672,552.8633400069064,645.9999999080593,661.0,552.863340007648
658.0,549.6256973420783,448.0000000000902,661.9999999348964,659.0,552.863340007648
673.0,550.4563106628378,448.0000000208963,656.9999990635305,651.0,552.863340007648
661.0,551.7147619624415,552.8633400075202,651.9999999120943,664.0,552.863340007648
676.0,547.0781745197131,447.9999999970853,671.9999997994539,662.0,552.863340007648
671.0,550.4656100335275,552.8633400069415,649.9999999938301,659.0,552.863340007648
669.0,549.8751577249201,447.9999690658192,658.9999998032371,664.0,552.863340007648
667.0,550.2543140707504,552.8633400075224,654.9999999061987,656.0,552.863340007648
668.0,550.7398041338923,447.99999981440834,657.999999964112,664.0,552.863340007648
675.0,550.3426431366838,552.8633400068801,655.9999996709943,664.0,552.863340007648
678.0,549.0966154496834,448.0000000352954,659.9999997729947,655.0,552.863340007648
680.0,550.0727672628906,552.8633400076101,661.9999997853929,657.0,552.863340007648
660.0,550.017201805132,552.8633400075828,664.9999993412697,649.0,552.863340007648
669.0,549.5714432852475,552.8633400075942,663.9999999380483,658.0,552.863340007648
675.0,549.5868590983209,552.8633400074688,647.9999999607317,652.0,552.863340007648
670.0,551.4312333172224,552.8633400045744,655.9999995451186,666.0,552.863340007648
675.0,550.8252415840193,552.8633400058371,665.9999994726269,654.0,552.863340007648
671.0,551.2270187811183,552.8633400074442,657.9999996546242,647.0,552.863340007648
673.0,550.560617833152,552.8633400075696,654.9999991740026,667.0,552.863340007648
675.0,548.5053488092117,552.8633400072964,648.9999997848033,650.0,552.863340007648
673.0,550.695910846892,552.8633400075929,667.9999989376123,652.0,552.863340007648
671.0,550.0780395480853,552.8633400074962,654.9999997607531,662.0,552.863340007648
669.0,550.5482399234157,552.8633400076236,660.9999990240904,663.0,552.863340007648
671.0,548.8822318459149,552.8633400076076,676.9999996012963,654.0,552.863340007648
670.0,550.0874204816499,552.8633400069825,668.9999999000862,653.0,552.863340007648
669.0,548.9666717172412,448.0,651.9999994302067,649.0,552.863340007648
674.0,550.9690290231077,552.8633400070722,670.9999997863129,654.0,552.863340007648
664.0,549.8530095337112,552.8633400076332,663.9999997221561,649.0,552.863340007648
666.0,549.9980435083655,552.863340007648,660.9999992480092,665.0,552.863340007648
667.0,549.7990009340107,552.8633400075782,644.9999998043878,659.0,552.863340007648
666.0,551.1024466844208,552.8633400076415,666.9999998451764,659.0,552.863340007648
673.0,548.7803862672272,552.8633400074231,654.9999998993487,654.0,552.863340007648
659.0,550.0513599580796,552.8633400074573,657.9999998909846,633.0,552.863340007648
668.0,549.7657213328829,552.8633400068182,658.9999993873715,659.0,552.863340007648
675.0,551.4548922750122,447.9999998303865,661.9999999510345,660.0,552.863340007648
675.0,550.2053139206191,552.8633400075942,661.9999999361678,651.0,552.863340007648
664.0,550.3146309934572,552.8633400035901,662.9999993492642,654.0,552.863340007648
665.0,551.1925779214484,552.863340007299,654.9999998843938,653.0,552.863340007648
671.0,550.1826426832795,448.0,657.999998992964,664.0,552.863340007648
668.0,550.6719063617068,552.863340007509,653.9999999615114,662.0,552.863340007648
674.0,550.6349864767459,552.8633400075255,652.9999997529344,649.0,552.863340007648
663.0,551.0813328506326,552.8633400075732,652.9999999112098,653.0,552.863340007648
677.0,549.9581056326731,447.9999998502242,665.9999998648204,657.0,552.863340007648
661.0,550.7768347299317,552.8633400076468,663.0000010810445,660.0,552.863340007648
670.0,551.12612149046,447.9999997352453,656.9999999033613,676.0,552.863340007648
683.0,550.8401669069771,447.9999999913919,654.9999998432793,653.0,552.863340007648
673.0,550.622666830944,447.9999999850741,665.9999998598314,647.0,552.863340007648
665.0,550.1128401944285,552.8633400072307,660.9999999566853,659.0,552.863340007648
667.0,550.4623102644716,552.8633400076313,661.9999999694603,659.0,552.863340007648
676.0,550.9146702408756,552.8633400075989,658.9999997593718,657.0,552.863340007648
680.0,551.1817230988092,448.0000737118604,658.9999996045317,658.0,552.863340007648
664.0,549.8953646091218,447.9999999999964,651.9999997624866,671.0,552.863340007648
