XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
337.0,277.50555347130074,265.9008344562529,325.99999998003324,349.0,265.9008344562721
336.0,277.23760296106644,265.90083445626084,335.99999999862933,341.0,265.9008344562721
342.0,278.1961540083933,265.90083445626925,329.9999998164555,342.0,265.9008344562721
335.0,278.0414493852844,265.9008344560446,322.9999999390225,345.0,265.9008344562721
341.0,276.5828955543368,265.90083445624896,333.9999999875732,339.0,265.9008344562721
341.0,277.2735011656967,265.900834456239,324.99999999123554,342.0,265.9008344562721
347.0,275.6961497083988,265.9008344562388,319.99999997608194,346.0,265.9008344562721
342.0,276.6188011869341,265.9008344554942,317.9999999757636,341.0,265.9008344562721
335.0,278.1961500594256,265.9008344562628,319.9999998401613,342.0,265.9008344562721
335.0,277.00555504048447,265.9008344562528,313.9999999530935,340.0,265.9008344562721
343.0,278.7735035125738,265.90083445626084,330.99999999302247,346.0,265.9008344562721
336.0,278.0414463535984,265.9008344560942,327.99999997284374,342.0,265.9008344562721
331.0,277.6602525362343,265.9008344562708,325.9999999768449,346.0,265.9008344562721
341.0,277.0055514192264,265.9008344562711,329.99999989142964,343.0,265.9008344562721
339.0,276.73760344956315,265.900834456227,323.9999993886525,345.0,265.9008344562721
339.0,279.1961511441227,265.9008344560888,324.9999999478482,345.0,265.9008344562721
337.0,277.3508516228112,265.90083445580456,329.99999996366785,343.0,265.9008344562721
340.0,276.9282209456075,265.90083445625817,320.9999999421314,342.0,265.9008344562721
335.0,276.8149458663669,265.9008344562687,318.9999999626647,344.0,265.9008344562721
337.0,277.6188011494816,265.9008344562711,331.9999999654157,343.0,265.9008344562721
340.0,278.6961516914558,265.9008344558327,334.9999999708181,339.0,265.9008344562721
336.0,276.42820881183513,265.9008344562391,319.99999998314337,344.0,265.9008344562721
336.0,277.0055452316497,265.9008344562633,319.9999999786804,347.0,265.9008344562721
334.0,276.50554524011227,265.90083445623844,314.9999993505506,341.0,265.9008344562721
334.0,277.5829023789385,265.9008344559438,324.99999993749134,337.0,265.9008344562721
343.0,276.6187952272568,265.9008344562721,322.999999972044,336.0,265.9008344562721
338.0,277.00554538961285,265.9008344562286,323.9999998674316,346.0,265.9008344562721
340.0,278.4282028801961,265.9008344561927,327.9999999750698,349.0,265.9008344562721
337.0,277.9640910016852,192.0,328.9999999938437,344.0,265.9008344562721
338.0,278.0055530720086,265.90083445626027,322.99999991745494,345.0,265.9008344562721
336.0,278.4282025022831,265.9008344562602,321.9999999866339,347.0,265.9008344562721
337.0,275.8923043069473,265.900834456163,325.9999999731867,341.0,265.9008344562721
339.0,276.9282021297935,265.9008344562416,325.999999991117,338.0,265.9008344562721
330.0,278.42820275153423,265.9008344562711,316.9999999761274,342.0,265.9008344562721
341.0,279.46409253938094,265.9008344562494,318.99999988935014,343.0,265.9008344562721
338.0,278.42820231156946,265.9008344546456,324.99999999721024,349.0,265.9008344562721
334.0,278.118779459818,265.9008344558019,324.99999998909794,342.0,265.9008344562721
339.0,276.96409550544524,265.90083445627124,324.99999992038323,341.0,265.9008344562721
341.0,277.81494001851433,265.90083445627124,322.9999999816189,338.0,265.9008344562721
339.0,277.7376033351504,192.0,329.9999999761687,344.0,265.9008344562721
339.0,276.0829390123392,265.9008344558466,331.9999999927939,343.0,265.9008344562721
346.0,275.6602539671427,265.9008344562037,331.99999993683787,339.0,265.9008344562721
332.0,277.92820387811685,265.90083445626294,327.9999999993447,341.0,265.9008344562721
332.0,277.1602449027709,265.900834456151,316.9999999722162,349.0,265.9008344562721
337.0,279.5055528343282,265.9008344562068,334.99999990941944,348.0,265.9008344562721
339.0,276.9282022563816,265.9008344558163,322.99999999847915,335.0,265.9008344562721
332.0,278.73760389970755,265.90083445626925,331.99999991129323,340.0,265.9008344562721
333.0,277.0829029280154,191.99999999999997,331.9999999262054,343.0,265.9008344562721
333.0,276.7376038291056,265.900834456108,328.999999812426,341.0,265.9008344562721
339.0,276.5055515673501,265.90083445623696,327.9999999525328,347.0,265.9008344562721
344.0,277.66025341987023,265.9008344562633,326.9999999917098,334.0,265.9008344562721
336.0,276.3923032866588,265.90083445626146,324.9999999959182,341.0,265.9008344562721
344.0,277.0829030031085,265.9008344562607,330.9999999246433,336.0,265.9008344562721
335.0,277.928202223093,265.9008344562711,326.9999998932657,348.0,265.9008344562721
339.0,278.3094006168486,265.9008344562634,331.9999999636556,345.0,265.9008344562721
343.0,278.35085185887283,265.9008344562609,325.99999998785137,341.0,265.9008344562721
335.0,277.5829028634631,191.9999999999993,330.9999998775656,339.0,265.9008344562721
335.0,278.1187984174722,265.90083445625095,321.9999996027711,343.0,265.9008344562721
334.0,278.1602535749996,265.9008344562632,328.99999966089644,346.0,265.9008344562721
338.0,277.2376028646865,265.9008344562687,326.9999999679392,336.0,265.9008344562721
347.0,276.9282028253395,265.90083445627124,326.9999999506022,341.0,265.9008344562721
344.0,275.737596877491,265.90083445626294,329.9999999662612,348.0,265.9008344562721
339.0,278.8508518779839,265.90083445611015,334.99999959834315,339.0,265.9008344562721
333.0,275.77905581583155,265.90083441658805,333.9999999840458,340.0,265.9008344562721
339.0,277.0828990830137,265.9008344562721,326.99999999359056,338.0,265.9008344562721
341.0,276.54699820145754,265.9008344561978,327.9999999846857,338.0,265.9008344562721
344.0,276.4281980865405,265.9008344559531,334.9999999687071,346.0,265.9008344562721
337.0,279.3149542698914,265.9008344562609,326.9999999780198,340.0,265.9008344562721
335.0,277.0829019163046,265.9008344562711,321.99999997646574,340.0,265.9008344562721
340.0,277.7735012830959,265.9008344562527,321.9999999920615,343.0,265.9008344562721
336.0,277.5055527658304,265.90083445626027,324.99999998173325,344.0,265.9008344562721
336.0,275.7790552479024,265.90083445625095,325.99999998778645,343.0,265.9008344562721
342.0,278.5055532611052,265.9008344561319,323.99999975253075,338.0,265.9008344562721
340.0,278.1602537466168,191.99999999999997,331.9999999984049,350.0,265.9008344562721
332.0,277.9282023779845,265.9008344559141,329.99999998656006,337.0,265.9008344562721
331.0,277.85085086796374,265.9008344549537,332.9999999642737,343.0,265.9008344562721
341.0,277.58290365878224,265.9008344562609,321.99999997683017,340.0,265.9008344562721
339.0,279.1602534088309,265.9008344562068,324.9999999103092,339.0,265.9008344562721
346.0,275.5829443702387,265.9008344562588,326.99999996755434,347.0,265.9008344562721
338.0,277.7735015891112,265.90083445627124,314.99999997543296,343.0,265.9008344562721
346.0,276.2376037168433,265.90083445626084,320.999999920416,331.0,265.9008344562721
332.0,276.77348880747,265.90083445625817,325.99999998442274,338.0,265.9008344562721
334.0,276.9696534125488,191.9999999999964,318.9999999959566,336.0,265.9008344562721
336.0,277.118808829388,265.9008344562692,328.999999962895,341.0,265.9008344562721
340.0,277.5829013204423,265.9008344562706,320.9999999685369,336.0,265.9008344562721
339.0,277.4282019416093,265.90083445626914,327.9999999631788,337.0,265.9008344562721
333.0,279.04145120320624,191.9999999999748,315.99999994157935,339.0,265.9008344562721
339.0,276.6602529109429,265.90083445623844,324.99999996061933,339.0,265.9008344562721
336.0,277.7376023392757,265.9008344562634,329.9999999931652,341.0,265.9008344562721
339.0,276.42820213670456,265.90083445624686,324.99999992034253,335.0,265.9008344562721
344.0,277.9281970408088,265.90083445626027,325.9999999612597,342.0,265.9008344562721
338.0,275.5828897555543,191.99999999997908,330.99999995674955,341.0,265.9008344562721
329.0,277.00555244907616,265.9008344562383,334.999999978091,347.0,265.9008344562721
338.0,277.2735022294082,265.9008344562633,334.9999999778555,342.0,265.9008344562721
335.0,275.8922985440684,191.99999999999997,330.99999993843943,344.0,265.9008344562721
336.0,277.0470041765023,265.9008344562707,325.9999999928906,344.0,265.9008344562721
335.0,277.3149510868092,265.9008344560861,327.9999999940242,331.0,265.9008344562721
335.0,279.16025392634646,265.90083445625226,321.9999999805078,342.0,265.9008344562721
332.0,277.0829011896184,265.9008344562721,323.9999999641061,339.0,265.9008344562721
333.0,277.85085000391786,265.9008344562475,322.9999999474818,345.0,265.9008344562721
