XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
740.0,623.3488810581657,622.7769069350654,737.9999778180851,746.0,622.7769069352861
754.0,623.3488887512146,622.7769069334527,718.0000231856869,744.0,622.7769069352861
738.0,616.7197474198631,622.7769069351289,735.9999946868464,756.0,622.7769069352861
744.0,623.348886040041,622.7769069351015,733.9999940174555,736.0,622.7769069352861
724.0,617.2423357174333,622.7769069349615,729.9999986705833,758.0,622.7769069352861
742.0,623.3488882961806,622.7769069352277,741.9999995804045,734.0,622.7769069352861
740.0,623.3488892196509,622.7769069351575,734.000040037276,754.0,622.7769069352861
746.0,616.2320132325447,511.9999998076244,720.000051335255,718.0,622.7769069352861
742.0,618.1504339095465,622.7769069348985,727.9999944757491,730.0,622.7769069352861
734.0,623.3488888090011,622.7769069352316,716.0000257320917,752.0,622.7769069352861
740.0,616.9250494176647,622.7769069348694,711.9999976733669,756.0,622.7769069352861
744.0,623.3488892511625,622.7769069351783,717.9999923671405,756.0,622.7769069352861
742.0,616.3318879979744,622.7769069352667,735.999994848901,748.0,622.7769069352861
740.0,623.3488883240693,511.9999998287968,732.0000089597579,734.0,622.7769069352861
752.0,623.3488887394379,622.7769069348304,720.0000051133111,730.0,622.7769069352861
738.0,623.3488863101963,511.9999999164,723.9999909028872,752.0,622.7769069352861
738.0,616.9199751496475,622.7769069351622,731.9999965821346,760.0,622.7769069352861
730.0,617.5517857216513,622.7769069351082,715.9999973640108,750.0,622.7769069352861
748.0,617.5421863198651,622.7769069350816,713.9999993170637,746.0,622.7769069352861
746.0,615.667520105175,622.7769069352129,722.4014024967329,744.0,622.7769069352861
748.0,617.294812229898,622.7769069352472,727.999993713672,736.0,622.7769069352861
732.0,618.1884855413152,512.000000007044,711.9999981757826,738.0,622.7769069352861
750.0,623.3488888845199,622.7769069351175,735.9999992298588,738.0,622.7769069352861
738.0,623.3488880465952,622.7769069352057,731.9999925210636,738.0,622.7769069352861
746.0,623.3488890685323,622.7769069351676,719.9999948940208,744.0,622.7769069352861
736.0,617.6666439143456,622.7769069350982,729.9999840722188,728.0,622.7769069352861
750.0,617.2406162864961,622.7769069352502,717.9999318313056,742.0,622.7769069352861
760.0,615.9031169138892,512.0000000002799,732.0000022925346,724.0,622.7769069352861
744.0,623.3488881536064,622.7769069351797,715.9999860690314,754.0,622.7769069352861
748.0,623.3488892189549,622.7769069324139,709.9999926428072,750.0,622.7769069352861
752.0,623.3488881852094,622.7769069351712,719.9999998710751,736.0,622.7769069352861
748.0,623.348889478376,512.0000034065454,721.9999998177184,746.0,622.7769069352861
748.0,623.3488894496244,622.7769069352508,724.0000030888195,748.0,622.7769069352861
736.0,623.3488870295378,622.7769069351962,705.9999964491035,730.0,622.7769069352861
738.0,623.3488879736402,622.7769069352654,743.9999833735477,736.0,622.7769069352861
742.0,623.348889225536,511.9999996880181,725.9999969445357,736.0,622.7769069352861
740.0,618.7379149983512,622.7769069350163,737.9999994811551,748.0,622.7769069352861
740.0,623.3488868916534,622.7769069352505,723.9999994922293,742.0,622.7769069352861
746.0,623.3488888470246,622.7769069351853,741.9999997301857,740.0,622.7769069352861
750.0,623.3488888794956,622.7769069351874,718.0000292973727,748.0,622.7769069352861
736.0,616.6262001315633,511.9999991164069,726.0000154525508,738.0,622.7769069352861
742.0,618.3404487309399,622.7769069350685,730.0000027492363,734.0,622.7769069352861
744.0,623.3488880390981,512.0000001798036,715.9999863129012,738.0,622.7769069352861
748.0,617.4711676819612,622.776906935267,743.9999798172454,754.0,622.7769069352861
752.0,616.7110168219338,622.7769069352604,731.9999968492382,740.0,622.7769069352861
756.0,623.3488890531117,622.776906935284,723.9999935587248,736.0,622.7769069352861
756.0,623.3488886098208,622.7769069352861,715.9999901925165,734.0,622.7769069352861
758.0,623.348888990127,622.7769069351937,735.9999983625828,748.0,622.7769069352861
744.0,617.4025622862794,622.7769069337457,726.0000279649918,754.0,622.7769069352861
752.0,618.8840232554052,512.0000000000001,729.999994896944,738.0,622.7769069352861
