XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
292.0,242.051769459145,240.4416737551806,277.999999682097,288.0,240.4416737551996
290.0,241.87762473517017,240.44167375519532,277.99999958799987,294.0,240.4416737551996
294.0,241.45410998266016,240.44167375519007,279.99999535965134,290.0,240.4416737551996
298.0,241.1352687923481,240.44167375453807,277.9999900408394,298.0,240.4416737551996
296.0,241.9784922132532,240.44167375518333,271.99999943501393,298.0,240.4416737551996
294.0,241.74979600425883,240.44167375510565,283.9999882173185,284.0,240.4416737551996
292.0,241.3371375872955,240.44167373733632,281.9999984669925,286.0,240.4416737551996
296.0,240.7224326820671,191.999999874806,279.9999975927053,296.0,240.4416737551996
296.0,241.57254004577769,240.4416737548355,273.9999974179941,290.0,240.4416737551996
284.0,240.30607015824756,240.44167375518896,295.9999972876185,294.0,240.4416737551996
284.0,241.1036287993134,240.44167375517668,286.000008739204,288.0,240.4416737551996
296.0,240.27609542696177,240.4416737551987,281.9999997166099,298.0,240.4416737551996
296.0,241.78808063764785,240.44167375519703,273.9999990219636,292.0,240.4416737551996
296.0,241.23242246354215,240.4416737551793,283.99999775687013,292.0,240.4416737551996
292.0,241.4427827271693,240.4416737551822,278.00000330263066,298.0,240.4416737551996
292.0,241.36450281237848,191.9999999172642,279.99999766437065,296.0,240.4416737551996
292.0,241.02109764552372,240.44167375508923,285.99999996917234,304.0,240.4416737551996
292.0,241.3408609232052,240.4416737550993,289.99999851431045,306.0,240.4416737551996
292.0,239.3083957562616,240.4416737551904,287.99999976741674,298.0,240.4416737551996
296.0,241.56918760680563,240.4416737551835,279.99999181421407,300.0,240.4416737551996
300.0,241.69140128388253,240.44167375518316,277.9999878206002,296.0,240.4416737551996
296.0,242.5673595131701,192.0000004192807,281.99999943794126,294.0,240.4416737551996
286.0,241.71668949205616,240.44167375062244,289.9999979818755,292.0,240.4416737551996
296.0,242.07253966745907,240.441673755188,279.9999988409992,288.0,240.4416737551996
292.0,242.210731758358,240.441673755184,285.99999982975146,288.0,240.4416737551996
294.0,241.4186342035701,240.4416737551757,279.99999973146697,300.0,240.4416737551996
298.0,240.3706134536096,240.44167375519652,278.00000343210246,294.0,240.4416737551996
302.0,241.20834413594875,240.4416737551981,285.9999977321516,296.0,240.4416737551996
302.0,241.3767601963553,240.4416737551677,275.9999951591795,294.0,240.4416737551996
300.0,240.22443750807156,240.4416737551945,298.00003866139696,286.0,240.4416737551996
294.0,242.1711098597024,240.44167375516767,287.99999978000824,282.0,240.4416737551996
298.0,240.86878692570707,240.4416737551501,277.9999976471815,290.0,240.4416737551996
294.0,242.1083873417306,240.4416737551884,297.9999999711181,300.0,240.4416737551996
300.0,241.09472262347467,240.44167375519112,278.00000244719865,300.0,240.4416737551996
292.0,242.0725400538296,240.44167375517583,281.99998507868463,294.0,240.4416737551996
292.0,241.04182306891508,191.99999993172167,289.9999996726487,294.0,240.4416737551996
294.0,241.4640994573968,240.441673750281,275.9999999238727,300.0,240.4416737551996
294.0,240.73242153546164,240.4416737551689,289.9999998875938,290.0,240.4416737551996
292.0,240.7790556771922,240.4416737551828,283.9999879734968,300.0,240.4416737551996
296.0,241.2909259283624,240.4416737551821,279.99999887484705,300.0,240.4416737551996
292.0,241.1772603998021,240.4416737551865,281.9999949796285,284.0,240.4416737551996
298.0,240.62581272198543,240.441673755188,275.9999999091706,286.0,240.4416737551996
294.0,241.0923287677049,240.44167375516832,279.99999418497214,298.0,240.4416737551996
294.0,241.3602504714982,240.4416737551864,289.99999966371854,304.0,240.4416737551996
296.0,241.5493754647757,240.4416737510206,276.00000072113244,290.0,240.4416737551996
294.0,240.55218653443907,240.44167375518248,279.99999675922385,284.0,240.4416737551996
298.0,241.02438508361124,240.4416737551678,290.0000006869741,290.0,240.4416737551996
302.0,240.3356798919472,240.4416737551123,283.10657174134354,294.0,240.4416737551996
294.0,241.4530398354441,240.4416737551972,287.99999992188793,292.0,240.4416737551996
294.0,241.06562934960272,192.0000000047549,281.999993095322,290.0,240.4416737551996
296.0,240.779548642255,240.44167375519788,295.99999961869366,294.0,240.4416737551996
294.0,242.2220589238456,240.44167375519217,270.000002543229,290.0,240.4416737551996
288.0,242.00555284250837,240.44167375517648,291.9999996306572,304.0,240.4416737551996
292.0,242.33049827839537,240.4416737551887,283.9999974400277,292.0,240.4416737551996
296.0,240.6913450885316,240.44167375517844,289.9999978707872,300.0,240.4416737551996
300.0,241.38712244018205,240.4416737551932,292.00000289502606,290.0,240.4416737551996
302.0,241.8356786493311,240.4416737551996,283.99999380895844,288.0,240.4416737551996
298.0,240.8457033832789,240.4416737551973,285.9999999165526,288.0,240.4416737551996
300.0,241.5059397270165,240.4416737551982,279.99998784647056,298.0,240.4416737551996
296.0,240.37159969205004,240.44167375517716,287.999991504342,294.0,240.4416737551996
290.0,241.84604141340824,240.44167375515192,280.0000022094915,300.0,240.4416737551996
288.0,242.0131112557364,240.44167375479557,273.9999988314093,298.0,240.4416737551996
300.0,240.0621824202641,240.4416737551778,283.99998767117154,294.0,240.4416737551996
290.0,240.67725810072,240.4416737551952,281.99999670883494,296.0,240.4416737551996
294.0,240.93759994196756,240.44167375519865,279.99999890381577,294.0,240.4416737551996
294.0,241.48574711991776,240.4416737551922,292.0000002041097,296.0,240.4416737551996
288.0,242.1706165851702,240.4416737551891,283.9999993518194,304.0,240.4416737551996
300.0,241.2984451576084,240.4416737551887,285.9999999333915,292.0,240.4416737551996
288.0,241.21870755012588,240.4416737531357,277.01187480839934,290.0,240.4416737551996
294.0,241.03238042932344,240.44167375478168,285.9999888998554,294.0,240.4416737551996
280.0,241.06254939927305,240.4416737551392,280.0000005973808,304.0,240.4416737551996
290.0,240.45929286106949,240.4416737551714,280.0000004148648,300.0,240.4416737551996
302.0,241.33050809138612,240.441673755191,281.9999944484789,294.0,240.4416737551996
304.0,241.29422693801743,240.4416737551988,291.9999894249472,296.0,240.4416737551996
300.0,241.4093052921151,240.4416737551631,285.999999872287,282.0,240.4416737551996
296.0,241.87157852094543,240.44167375519515,275.9999897292448,294.0,240.4416737551996
286.0,241.11544972041756,240.44167375519575,277.9999956999386,292.0,240.4416737551996
306.0,241.30459095530037,240.44167375515505,291.9999983203394,292.0,240.4416737551996
292.0,241.85085260338863,240.44167375512467,281.99999909391295,284.0,240.4416737551996
296.0,241.644709217986,240.44167375516997,299.9999994687429,294.0,240.4416737551996
302.0,241.29844399340195,240.4416737551948,285.9999964825496,288.0,240.4416737551996
296.0,242.08522586727352,240.4416737550949,283.99999958883006,282.0,240.4416737551996
292.0,241.43948560729575,240.4416737551824,281.9999995054859,280.0,240.4416737551996
288.0,241.082949095804,240.4416737551974,279.99998769434814,300.0,240.4416737551996
294.0,241.30462358181092,240.4416737551936,285.99999926559883,296.0,240.4416737551996
296.0,241.57340418093477,240.4416737551111,285.99999907771024,292.0,240.4416737551996
292.0,240.87675879975643,240.44167375518504,293.99999970515273,286.0,240.4416737551996
296.0,241.49519025167467,240.4416737551805,287.9999999173944,294.0,240.4416737551996
290.0,240.8461374826629,240.4416737551954,289.9999856052371,294.0,240.4416737551996
288.0,241.09991519906984,240.4416737551336,283.99999346019524,296.0,240.4416737551996
290.0,241.69867752740944,240.4416737551947,277.99999940567903,286.0,240.4416737551996
288.0,241.802661750582,240.44167375519928,284.0000149364832,294.0,240.4416737551996
298.0,240.25979877132912,240.44167375481533,283.9999983633781,306.0,240.4416737551996
292.0,241.477213634584,191.9999999681633,293.9999991421391,300.0,240.4416737551996
292.0,241.93388583533525,240.4416737551641,284.0000043516957,290.0,240.4416737551996
292.0,240.86121459731305,240.4416737548511,289.99999336011194,290.0,240.4416737551996
300.0,241.73982584858868,240.44167375519945,283.999999534726,296.0,240.4416737551996
298.0,241.13006091058384,240.4416737551864,290.00000022247167,294.0,240.4416737551996
294.0,241.57254029201397,240.44167375518825,287.99999994999126,300.0,240.4416737551996
300.0,240.9960542571773,240.4416737551705,277.9999998538592,294.0,240.4416737551996
