XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
450.0,379.6087433756195,378.83905591703245,447.9999985300879,442.0,378.8390559365844
454.0,379.60874379206894,378.8390559365675,435.9999966322817,434.0,378.8390559365844
448.0,379.6087435114426,378.8390559365411,432.0000011568525,452.0,378.8390559365844
454.0,379.6087436062159,378.8390559365558,439.9999979159771,432.0,378.8390559365844
440.0,379.6087433493407,378.83905593654384,439.9999704188074,450.0,378.8390559365844
448.0,379.6087436241757,378.8390559365,427.9999915982492,446.0,378.8390559365844
450.0,379.6087435653952,378.8390559365759,431.9999972657049,422.0,378.8390559365844
450.0,379.608743692729,320.0000220649567,441.9999998558606,440.0,378.8390559365844
446.0,379.608743364936,378.83905593656885,441.99999919018825,448.0,378.8390559365844
452.0,379.60874344773634,378.83905593654856,437.99999993713817,434.0,378.8390559365844
454.0,379.6087438394548,378.8390559363908,431.9999954683568,446.0,378.8390559365844
442.0,379.6087437275175,378.83905593655567,427.999992443756,446.0,378.8390559365844
446.0,379.608743976451,378.8390559365696,434.0000000063288,442.0,378.8390559365844
444.0,379.6087438724781,319.99999996804144,425.9999991119468,438.0,378.8390559365844
450.0,379.6087436529874,378.8390559361924,437.9999906876432,434.0,378.8390559365844
448.0,379.6087437132487,319.9999999611819,437.99999984180255,438.0,378.8390559365844
442.0,379.6087438967128,378.8390559365786,431.9999990080272,440.0,378.8390559365844
450.0,379.6087437127467,378.8390559365507,439.9999672099198,446.0,378.8390559365844
444.0,379.608743886274,378.83905593646864,447.9999995244712,448.0,378.8390559365844
448.0,379.6087432121072,378.8390559365786,439.9999996023411,442.0,378.8390559365844
458.0,379.608743483431,378.8390559332753,423.9999993333902,444.0,378.8390559365844
448.0,379.6087424095868,320.0000000000009,437.9999993800573,440.0,378.8390559365844
436.0,379.6087421063498,378.83905593658426,429.9999926023565,444.0,378.8390559365844
438.0,379.6087436794882,378.8390559365079,433.9999999472877,446.0,378.8390559365844
442.0,379.6087435799182,378.8390559365688,445.9999999200773,444.0,378.8390559365844
448.0,379.60874333849824,378.8390559365814,431.9999993534572,446.0,378.8390559365844
450.0,379.60874324757685,378.83905593644846,439.9999811254003,446.0,378.8390559365844
448.0,379.6087438584107,320.00000000000006,437.99999974974753,454.0,378.8390559365844
438.0,379.6087437841674,378.839055936576,435.999999064407,438.0,378.8390559365844
454.0,379.608743903315,378.8390559328481,445.9999984097991,450.0,378.8390559365844
458.0,379.6087430509717,378.8390559365819,435.99999943573926,438.0,378.8390559365844
450.0,379.6087438620468,319.9999999999998,449.99999999247353,446.0,378.8390559365844
