XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
906.0,763.0649892886511,762.4396509190303,878.0000443618349,904.0,762.4396509191193
906.0,763.0649913725922,762.4396509189528,889.9999989408699,908.0,762.4396509191193
908.0,763.0649911257437,762.439650918732,883.9999989310736,904.0,762.4396509191193
898.0,763.0649873050578,762.43965091871,875.9999958915394,896.0,762.4396509191193
918.0,763.0649899014318,762.4396509190568,892.0000010385457,900.0,762.4396509191193
904.0,763.0649864393878,762.4396509187171,905.999987008189,904.0,762.4396509191193
916.0,763.0649917053839,762.4396509177168,875.9999797127347,912.0,762.4396509191193
912.0,763.0649913785301,640.0000001012957,889.9999998868958,896.0,762.4396509191193
918.0,763.0649894078477,762.4396509190635,885.9999972935439,898.0,762.4396509191193
916.0,763.0649912518228,762.4396509190929,901.9999992799812,896.0,762.4396509191193
918.0,763.064991414951,762.4396509189927,890.0000034163736,912.0,762.4396509191193
912.0,763.06499093533,762.4396509191167,880.0000009465763,902.0,762.4396509191193
894.0,763.0649910611846,762.4396509190938,866.0000025568023,892.0,762.4396509191193
904.0,763.0649916256143,639.9999999569837,869.9999755265677,888.0,762.4396509191193
906.0,763.0649897260612,762.4396509190256,887.9999711641567,900.0,762.4396509191193
906.0,763.0649913501571,639.9999990611651,887.9999997777953,900.0,762.4396509191193
900.0,763.064990945967,762.439650898262,887.9999994324911,902.0,762.4396509191193
900.0,763.064991569339,762.439650919097,895.9999852490912,916.0,762.4396509191193
908.0,763.064990865231,762.4396509188929,865.9999465770541,902.0,762.4396509191193
908.0,763.0649911985633,762.4396509185186,866.0000461964501,902.0,762.4396509191193
894.0,763.0649911634761,762.4396509187713,883.9999892242919,890.0,762.4396509191193
916.0,763.0649898233963,640.0000000000034,875.9999935606223,884.0,762.4396509191193
900.0,763.0649910703407,640.0000801548147,893.9999781348592,876.0,762.4396509191193
910.0,763.0649914962594,762.4396509190109,887.9999912280871,890.0,762.4396509191193
900.0,763.0649915954117,762.4396509190111,861.9999990773017,896.0,762.4396509191193
930.0,763.0649904680183,762.439650918775,871.9999828657819,882.0,762.4396509191193
918.0,763.0649907062507,762.4396509184903,885.9999892712744,892.0,762.4396509191193
908.0,763.0649913431943,640.0000000000001,890.0000052534106,888.0,762.4396509191193
898.0,763.0649911420319,762.4396509190573,878.0000045722178,914.0,762.4396509191193
908.0,763.0649869981601,762.4396509189639,874.0000009507104,904.0,762.4396509191193
906.0,763.0649913745367,762.43965091888,855.9999474906268,912.0,762.4396509191193
906.0,763.064991270036,640.0,870.000017256523,898.0,762.4396509191193
914.0,763.0649893610541,762.4396509155746,879.9999991268082,894.0,762.4396509191193
904.0,763.0649909599068,762.4396509191026,897.9999997280318,894.0,762.4396509191193
898.0,763.0649907105532,762.4396509188688,878.0000138712902,916.0,762.4396509191193
912.0,763.0649913600236,762.4396509182703,871.9999996894654,902.0,762.4396509191193
910.0,763.064990431884,762.4396509187893,883.9999990337461,906.0,762.4396509191193
910.0,763.0649914388545,762.4396509190095,880.000000054277,898.0,762.4396509191193
904.0,763.0649890699104,640.0000045228777,868.000008232842,908.0,762.4396509191193
916.0,763.0649909827131,762.4396509188495,887.9999995235787,924.0,762.4396509191193
922.0,763.0649899575126,639.9999943814505,887.9999665675854,898.0,762.4396509191193
908.0,763.0649815744005,762.4396509190931,888.0000014361593,896.0,762.4396509191193
894.0,763.0649905249904,640.0000000004947,879.9999978109283,886.0,762.4396509191193
912.0,763.0649909487901,762.4396509187824,883.9999966718362,922.0,762.4396509191193
906.0,763.0649909451362,762.439650919004,883.9999834795806,898.0,762.4396509191193
918.0,763.064991327285,762.439650919095,877.9999566040764,884.0,762.4396509191193
912.0,763.0649906493034,762.4396509189065,903.9999980655488,904.0,762.4396509191193
912.0,763.0649912946839,639.9999997464067,887.999999263272,898.0,762.4396509191193
904.0,763.064988802234,762.4396509188244,894.0000208224444,884.0,762.4396509191193
900.0,763.0649913219776,640.0,901.9999998926236,894.0,762.4396509191193
916.0,763.0649912770473,639.9999999999999,899.9999866545108,896.0,762.4396509191193
902.0,763.0649901189089,762.4396509189893,882.0000174719659,888.0,762.4396509191193
904.0,763.0649902529088,762.4396509115049,883.9999989339614,916.0,762.4396509191193
908.0,763.0649910418069,762.4396509187923,889.9999988678757,914.0,762.4396509191193
906.0,763.0649883714389,762.4396509189421,880.0000021420825,918.0,762.4396509191193
906.0,763.0649909313742,762.4396509184037,867.9999816238326,888.0,762.4396509191193
910.0,763.0649914055871,762.439650918612,893.9999954821006,900.0,762.4396509191193
904.0,763.0649899900067,762.4396509182926,871.9999894859502,910.0,762.4396509191193
902.0,763.0649915344995,639.9999637959957,881.9999986877318,888.0,762.4396509191193
906.0,763.0649913132506,762.4396509190004,898.0000055554578,894.0,762.4396509191193
920.0,763.0649913944612,639.9999999954009,889.9999956164968,892.0,762.4396509191193
884.0,763.0649909881137,640.0000001770416,881.9999919249763,918.0,762.4396509191193
