XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
672.0,549.0199457430568,552.7659833328069,654.9999997822332,656.0,552.7659833331826
672.0,549.6343009247713,552.7659833330825,666.9999998984109,659.0,552.7659833331826
673.0,549.3421522825066,552.7659833330599,658.9999991818144,666.0,552.7659833331826
674.0,550.4430915481108,552.7659833331129,658.9999998018336,665.0,552.7659833331826
667.0,549.9942585134452,552.7659833331484,669.9999995566901,681.0,552.7659833331826
671.0,549.4784600570301,552.7659833330907,659.9999999399098,667.0,552.7659833331826
675.0,550.096381457703,552.7659833331633,653.9999999426525,683.0,552.7659833331826
679.0,551.1483726284084,552.7659833328778,655.9999998291461,680.0,552.7659833331826
663.0,549.9648431206754,552.7659833331088,658.9999997109675,677.0,552.7659833331826
678.0,550.0163035788356,552.7659833331581,661.999999557108,646.0,552.7659833331826
673.0,549.525688243488,552.7659833331803,644.9999998413653,659.0,552.7659833331826
671.0,550.0032692970954,552.7659833329666,656.9999999880781,655.0,552.7659833331826
674.0,548.8006959977184,552.7659833330964,648.9999999828966,664.0,552.7659833331826
672.0,550.3497021717776,552.7659833160669,671.9999999908582,664.0,552.7659833331826
669.0,549.2294418613365,552.7659833325971,653.9999999350803,674.0,552.7659833331826
670.0,550.2322630883714,552.7659833330071,665.9999995090709,671.0,552.7659833331826
672.0,549.8684579306874,552.7659833330008,651.9999999507079,673.0,552.7659833331826
668.0,551.6812508439812,552.7659833331587,663.9999997758416,659.0,552.7659833331826
668.0,551.144993582186,552.7659833329118,649.999999595014,686.0,552.7659833331826
684.0,549.3844559236898,552.7659833331438,674.9999995447714,660.0,552.7659833331826
676.0,549.6390606960338,447.9999998956882,650.9999999640665,663.0,552.7659833331826
676.0,549.8821752163124,447.99999985830806,642.9999993332586,657.0,552.7659833331826
674.0,550.6676347336034,552.7659833301155,649.9999997517203,670.0,552.7659833331826
665.0,548.9871333545894,552.7659833330551,663.9999999529809,652.0,552.7659833331826
659.0,549.9203778049049,552.7659833331201,649.9999991813054,669.0,552.7659833331826
679.0,549.9388628924381,552.7659833329889,655.9999997880066,659.0,552.7659833331826
680.0,549.4553590350049,552.7659833329983,658.9999998521004,661.0,552.7659833331826
670.0,549.6966785565122,447.99999998931867,662.9999999175751,660.0,552.7659833331826
670.0,549.8666029290259,447.9999998935645,661.9999997107185,668.0,552.7659833331826
677.0,549.8010155386822,552.7659833330583,650.9999998047597,652.0,552.7659833331826
677.0,552.2976058138838,552.7659833331192,653.9999993029683,656.0,552.7659833331826
676.0,550.7548313910131,552.7659833330401,661.9999997,667.0,552.7659833331826
671.0,550.9514263690395,552.765983332994,660.9999999345678,670.0,552.7659833331826
666.0,550.8321458302378,552.7659833323594,673.9999998361787,662.0,552.7659833331826
666.0,548.4906154486251,552.765983333121,649.9999994678886,673.0,552.7659833331826
668.0,551.0465270872517,552.7659833331686,661.9999989384261,662.0,552.7659833331826
661.0,550.9915999071221,448.00000000178267,659.9999996280926,672.0,552.7659833331826
671.0,549.6459446282905,552.765983332652,665.9999995879672,672.0,552.7659833331826
661.0,549.8439821507959,552.7659833331603,646.9999995010544,655.0,552.7659833331826
666.0,549.6981717020411,447.9999999955144,674.9999993444035,667.0,552.7659833331826
664.0,550.1869811462027,552.7659833331567,678.9999998454336,656.0,552.7659833331826
659.0,550.2723072051415,552.7659833331138,655.9999998569895,649.0,552.7659833331826
674.0,551.1525833314174,552.7659833270459,675.9999998605767,657.0,552.7659833331826
665.0,551.7579307989123,552.765983333071,657.9999996186879,670.0,552.7659833331826
665.0,549.6096853480284,552.7659833331562,664.9999998390387,682.0,552.7659833331826
672.0,549.8449765462883,552.7659833330994,659.9999997845798,670.0,552.7659833331826
687.0,551.146876415753,552.7659833325961,662.9999999734875,676.0,552.7659833331826
672.0,550.647236227507,447.9999999730207,670.9999997949668,669.0,552.7659833331826
671.0,549.0812629984132,552.7659833315462,653.9999997123894,674.0,552.7659833331826
673.0,548.986926027673,448.0000000000902,652.9999998356453,659.0,552.7659833331826
662.0,549.4303401919785,448.0000000208963,672.9999997860374,668.0,552.7659833331826
674.0,550.782707637155,552.7659833330841,667.9999998520108,665.0,552.7659833331826
669.0,549.8741325343476,447.9999999973007,670.9999996556515,658.0,552.7659833331826
672.0,548.7016045112373,552.765983332315,665.999999747665,664.0,552.7659833331826
679.0,549.733128999742,447.999971831232,642.9999998762594,673.0,552.7659833331826
666.0,549.7070141712837,552.7659833330029,654.9999998134783,671.0,552.7659833331826
669.0,550.5034349013733,447.9999993794983,671.9999992762515,657.0,552.7659833331826
679.0,550.8493652767289,552.765983332696,655.9999997241214,666.0,552.7659833331826
666.0,548.9425517953491,448.0000000454957,648.9999994405892,668.0,552.7659833331826
673.0,548.7089839396882,552.7659833331415,661.9999990471545,670.0,552.7659833331826
651.0,549.845820249973,552.7659833329194,654.0000008766073,662.0,552.7659833331826
673.0,550.0194228328556,552.7659833331793,654.9999998435918,668.0,552.7659833331826
669.0,549.7505465185169,552.7659833331423,662.9999998538837,665.0,552.7659833331826
677.0,550.3963250138346,552.7659833274644,656.999999764292,671.0,552.7659833331826
667.0,549.748313126889,552.7659833319301,663.999999912423,675.0,552.7659833331826
672.0,549.7125334019569,552.7659833324865,641.9999998205194,660.0,552.7659833331826
670.0,551.1723347894352,552.7659833329253,660.9999999889026,671.0,552.7659833331826
673.0,550.7097362934037,552.7659833331611,639.9999984820511,665.0,552.7659833331826
668.0,550.865209344834,552.7659833331741,649.9999998607335,666.0,552.7659833331826
673.0,550.3680264803029,552.7659833331638,669.999999859963,666.0,552.7659833331826
682.0,549.4425743428599,552.7659833331348,656.9999999541585,669.0,552.7659833331826
684.0,549.7869216708347,552.7659833259403,660.999999185664,668.0,552.7659833331826
678.0,550.519516973585,552.765983333114,661.9999998935546,667.0,552.7659833331826
667.0,550.858628779876,448.0,669.9999997332166,651.0,552.7659833331826
663.0,550.5861802614688,552.7659833325655,655.9999999657136,655.0,552.7659833331826
664.0,549.20436129595,552.7659833330347,667.9999996795101,659.0,552.7659833331826
688.0,549.8438330669015,552.7659833331232,658.9999999620242,652.0,552.7659833331826
660.0,550.5655766135135,552.7659833330792,648.9999999494581,656.0,552.7659833331826
671.0,550.7540229181695,552.7659833331826,641.999999917143,668.0,552.7659833331826
679.0,550.4891913541161,552.7659833330823,663.9999999030316,678.0,552.7659833331826
678.0,550.2354871136587,552.7659833331127,665.9999999963917,664.0,552.7659833331826
676.0,551.1142353806835,552.7659833323308,662.9999999090111,649.0,552.7659833331826
670.0,550.3448930901151,447.9999977885456,681.999999877828,645.0,552.7659833331826
671.0,549.2916630164651,552.7659833329673,670.9999993325179,666.0,552.7659833331826
668.0,550.2401679317444,552.7659833297694,651.9999998383026,673.0,552.7659833331826
665.0,551.0470873943268,552.7659833322289,657.999999878064,667.0,552.7659833331826
672.0,548.8689722830426,448.0,655.9999999712494,658.0,552.7659833331826
677.0,549.5124127473787,552.7659833327344,658.9999997632938,673.0,552.7659833331826
675.0,550.3726922313485,552.7659833331292,659.999999395953,671.0,552.7659833331826
669.0,549.5486673413726,552.7659833331624,658.999999873838,671.0,552.7659833331826
