XQAOA,MA_QAOA,QAOA,Classical,Geomans_Williamson,QAOA*
167.0,138.5773515960108,132.6190845105172,160.99999998823526,165.0,132.61908451051943
167.0,138.73205001369635,132.61908451051215,158.99999997870657,171.0,132.61908451051943
171.0,138.11880176651098,132.61908451050772,157.99999999200895,168.0,132.61908451051943
171.0,137.77350191080694,132.61908451041683,161.99999993757828,172.0,132.61908451051943
173.0,138.19614532107508,132.61908451051752,158.99999999186628,167.0,132.61908451051943
172.0,139.61880176340756,132.6190845105173,162.9999999916448,167.0,132.61908451051943
166.0,138.61880191790576,132.6190845105079,166.9999992559044,168.0,132.61908451051943
164.0,139.38675093941566,132.6190845099101,162.99999998058308,171.0,132.61908451051943
168.0,137.38675198610792,132.61908451051931,168.999999998997,169.0,132.61908451051943
167.0,140.07734952669395,132.61908451051784,163.99999998233554,169.0,132.61908451051943
166.0,138.7320496419695,132.61908451051872,157.9999999049925,163.0,132.61908451051943
170.0,137.92820231144535,132.61908451045252,158.99999999350874,166.0,132.61908451051943
166.0,138.46409697940857,132.6190845105189,159.99999999753797,168.0,132.61908451051943
167.0,137.46410161865398,132.6190845105172,161.99999990807245,169.0,132.61908451051943
169.0,138.30939866827651,132.61908451051733,164.99999999528328,166.0,132.61908451051943
169.0,138.8094012101365,132.61908451050974,167.99999998438358,170.0,132.61908451051943
167.0,138.04145043443174,132.61908451029578,160.99999999410298,166.0,132.61908451051943
167.0,138.1188012135748,132.619084510493,166.99999999018272,167.0,132.61908451051943
169.0,139.80940093125645,132.6190845105172,160.99999997611545,165.0,132.61908451051943
172.0,138.04145152163107,132.6190845105187,170.9999999859823,169.0,132.61908451051943
172.0,138.6187995291172,132.61908451037883,156.99999995090857,166.0,132.61908451051943
168.0,139.80940093485168,132.6190845105189,163.99999998255802,170.0,132.61908451051943
170.0,139.30940097889777,132.61908451051715,163.99999998852408,168.0,132.61908451051943
165.0,140.04145155810528,132.61908451051448,165.99999997664236,170.0,132.61908451051943
170.0,138.7320504909699,132.61908451030934,169.99999999432808,168.0,132.61908451051943
166.0,139.38675070605925,132.61908451025008,163.99999997137917,169.0,132.61908451051943
169.0,138.04145475866162,132.61908451051795,161.99999999498752,167.0,132.61908451051943
167.0,139.54145172010706,132.61908451048944,162.99999999913902,173.0,132.61908451051943
171.0,138.11880208504544,95.99999999999748,162.9999999454262,171.0,132.61908451051943
168.0,139.6546994553021,132.61908451051033,158.99999999036024,168.0,132.61908451051943
171.0,137.85085275089216,132.61908451001864,160.99999998296914,167.0,132.61908451051943
167.0,138.1188016871518,132.61908451045986,160.99999997170534,170.0,132.61908451051943
172.0,138.54145181977336,132.61908451051474,163.99999998092406,165.0,132.61908451051943
170.0,139.23205057094626,132.6190845095393,162.9999999898336,169.0,132.61908451051943
172.0,138.80939997988543,132.61908451051647,159.99999997569049,167.0,132.61908451051943
173.0,137.96410201318182,132.61908451051784,170.999999983142,170.0,132.61908451051943
171.0,139.46410142200423,132.61908451051826,166.99999998412008,167.0,132.61908451051943
171.0,137.7735021627356,132.619084510517,158.99999992551872,164.0,132.61908451051943
166.0,137.88675249828387,132.61908451051937,166.9999999982266,174.0,132.61908451051943
172.0,138.19614802798495,96.0,163.99999997660274,170.0,132.61908451051943
172.0,139.3094009163696,132.6190845105182,157.99999883093787,168.0,132.61908451051943
165.0,137.7320505755737,132.6190845104795,167.99999999984607,170.0,132.61908451051943
173.0,138.35085273711175,132.61908451051764,165.99999999634343,170.0,132.61908451051943
172.0,139.0773488047278,132.619084510512,165.99999999550664,171.0,132.61908451051943
173.0,138.73205053505353,132.61908451049678,164.9999999604971,173.0,132.61908451051943
174.0,137.7735025526072,132.61908451036942,164.99999999487218,169.0,132.61908451051943
174.0,138.11880180612934,132.6190845105136,165.99999995780203,171.0,132.61908451051943
167.0,137.19614810045098,96.0,166.99999998474166,171.0,132.61908451051943
164.0,138.541451383438,132.61908451051883,164.99999999920573,170.0,132.61908451051943
168.0,139.46410142768804,132.61908451051772,162.99999998968914,166.0,132.61908451051943
169.0,138.54144950063537,132.61908451051795,159.9999999663502,169.0,132.61908451051943
167.0,138.54145185173053,132.6190845105184,161.99999999410014,173.0,132.61908451051943
169.0,139.73205072382788,132.61908451051943,166.99999999899578,168.0,132.61908451051943
166.0,138.96409994378786,132.61908451051522,164.99999998918994,167.0,132.61908451051943
170.0,139.3867500849244,132.61908450600376,163.99999998242825,172.0,132.61908451051943
168.0,137.3508521994179,132.61908451051858,166.9999999803751,171.0,132.61908451051943
166.0,139.23205063768555,95.999999999998,166.99999998404792,174.0,132.61908451051943
171.0,138.9641010316306,132.6190845105174,161.99999989203053,170.0,132.61908451051943
169.0,138.11880613285751,132.61908451051548,161.99999998252665,170.0,132.61908451051943
167.0,137.96410148141194,132.61908451051897,166.99999998939978,173.0,132.61908451051943
166.0,139.1188020580897,132.61908451051636,168.99999999738236,164.0,132.61908451051943
171.0,140.2320507249803,132.61908451047893,165.99999975959688,166.0,132.61908451051943
169.0,138.04144009470528,132.61908451037576,162.9999999329615,172.0,132.61908451051943
165.0,138.38675107284675,132.61908450997657,162.9999999936926,171.0,132.61908451051943
170.0,138.54145129558336,132.61908451051735,166.99999999717306,167.0,132.61908451051943
167.0,138.8867511191923,132.61908451051653,162.99999999815284,173.0,132.61908451051943
166.0,137.80940076744082,132.61908451051576,159.99999999597466,166.0,132.61908451051943
168.0,138.38675501409594,132.61908451051943,165.99999999570466,169.0,132.61908451051943
170.0,138.65470043921795,132.61908451051644,165.99999997318005,169.0,132.61908451051943
169.0,138.8867411469517,132.6190845105163,160.9999998632188,170.0,132.61908451051943
168.0,137.6961516155706,132.6190845099701,159.9999998927472,169.0,132.61908451051943
170.0,138.1547003928107,132.6190845105094,163.99999999601147,167.0,132.61908451051943
161.0,138.80939997131534,132.6190845105083,164.999999983376,171.0,132.61908451051943
167.0,137.7320502188965,96.0,162.99999995261055,170.0,132.61908451051943
168.0,138.541451801777,132.61908451032798,160.99999997120588,171.0,132.61908451051943
167.0,138.38674825048395,132.61908451051923,164.99999997582205,170.0,132.61908451051943
169.0,137.46410111201996,132.61908451050203,161.99999998539903,170.0,132.61908451051943
168.0,138.96410140682804,132.61908451051917,162.9999999008851,170.0,132.61908451051943
167.0,138.46410111552547,132.61908451051858,163.9999999988478,168.0,132.61908451051943
169.0,137.4641005941541,132.6190845105178,156.99999999477916,167.0,132.61908451051943
167.0,139.04144475415902,132.61908451050928,162.9999999612673,166.0,132.61908451051943
173.0,138.04145081207793,132.6190845104776,162.99999996926024,167.0,132.61908451051943
164.0,138.5414506883498,95.99999999999976,162.99999985688777,164.0,132.61908451051943
167.0,138.46410099403647,132.619084510514,159.99999996824866,170.0,132.61908451051943
167.0,139.15470022920573,132.61908451051778,162.99999999124023,167.0,132.61908451051943
